# Version 1.0
# Parameter A B C
3.356305833366288738e-01 3.683420089293696353e-01 1.543517964723515323e-01
1.521989368663445585e-02 9.654127316715414020e-01 8.323705640472349732e-01
2.124049585464524714e-01 9.413856553717063758e-01 3.815960330508197940e-01
7.864840433121266239e-01 3.270477600321639589e-01 5.928749279718245058e-01
8.663437812557374107e-01 8.302566795280241774e-02 5.621408631690384405e-01
3.830477633787288116e-01 6.932374374077111545e-01 1.138757437050564869e-01
3.289344778701801530e-01 2.084718200748501005e-01 7.584553945215121162e-01
4.701084274916035310e-01 3.669278106650033511e-01 2.042000002486340504e-01
2.437049597465702488e-01 4.324697131651100701e-02 7.990085049883333124e-01
6.868528526326767025e-01 2.327562738716564272e-01 4.706344756554958764e-03
8.556053010579897089e-01 6.986627907265242632e-01 9.686782717281023913e-01
4.667633663170660530e-01 4.666589053811615040e-01 9.405525681367732371e-02
6.521422296448559086e-01 9.990412085118902663e-01 6.270788675327759742e-01
6.489682378576084876e-01 8.084746921155044896e-01 2.298535644689163604e-01
1.723649327397769326e-03 5.043059580854863944e-01 5.699713792520023636e-01
7.964147638665175499e-02 9.616869301853319119e-01 4.214837324297640020e-01
8.196849050459841246e-01 7.976415650244665922e-01 8.159619656241031693e-01
3.660037356714687107e-01 2.099029611554870112e-02 1.974771010641893643e-01
7.456660745980027150e-01 8.428221761472044493e-01 6.789474881218308111e-01
7.671627821959909888e-01 7.357293554910132594e-01 1.689419070225806063e-02
2.465639716118657176e-01 3.862038641423714003e-01 4.269169127147068865e-01
1.732283658333599874e-01 5.212532146498098928e-01 6.222159793611876655e-01
6.558716715616269566e-01 5.889267221635955396e-01 5.288155948485047109e-01
1.504771621860929720e-01 1.394841182988720840e-01 7.599621563694366477e-01
6.907150085199668110e-01 4.214473375089289320e-01 8.816805416175099719e-01
3.424481514895918455e-01 9.516331776574996626e-01 1.394496591397059726e-01
2.840100751554831549e-01 6.366365787449523861e-01 3.165392128170965158e-01
5.930987104438012469e-01 7.364300566150527860e-02 8.510875152870593929e-01
3.821372238159840284e-01 6.133857719083963822e-01 9.771699417376209507e-01
6.955329801132977829e-01 3.383416133834269424e-01 7.653062204876042163e-01
5.267639847634842942e-01 5.511207221904705911e-01 7.250944478522460823e-01
2.627163296706773732e-01 3.416575613635928210e-01 8.846460392937121053e-01
6.161193769014939869e-01 1.627673256348238784e-02 7.631756431199078206e-01
4.339082820883973790e-01 4.283423318511958566e-02 8.784506410804826526e-02
8.670816053034243742e-01 3.317560571457353058e-01 6.478778396352016244e-01
7.347134202775518208e-01 3.200223335024331428e-01 9.679595502849241972e-01
9.815963436678414311e-01 5.170275525016119200e-01 8.535708365745874326e-01
5.468901900364584456e-01 2.502361609057643932e-01 5.001933577361390437e-01
1.296524826197424929e-01 5.081427791852299869e-01 3.947944387567952074e-01
9.216183410952605293e-02 8.857683380569616460e-01 5.002145009885735627e-01
3.982070708073415233e-01 5.392940547055598000e-01 7.988608491413919932e-01
2.108758225498393868e-01 2.871621625089032515e-01 2.637157716987936773e-01
6.215686499449449842e-01 2.390027519740870465e-01 7.570823987540129529e-01
9.918519429419305755e-01 1.329970378064430081e-01 9.228999394020898084e-02
4.508421453672204482e-01 3.789881898506890501e-01 1.424059171782799949e-01
1.353953562404532907e-01 5.793867683751022790e-01 8.932625827530032980e-01
6.061119817896593043e-01 5.787277466170779316e-01 1.639437616005078313e-01
1.776275682338600559e-01 6.638218646886039354e-01 2.364103654145301991e-01
4.430592671250560555e-01 3.329363252751047497e-01 3.444254776422509545e-01
8.892543844586214830e-01 7.172320471720167179e-01 1.071677084305894256e-01
2.873514280226002748e-01 8.633122615512819342e-01 3.833142504657214289e-01
1.719984494773940664e-02 5.122681472399212010e-01 7.368959792721386792e-01
2.007583708817732848e-01 8.426815481552595299e-01 9.743106096984328612e-01
7.401722176599772052e-01 1.276476487872800769e-01 3.519974922058949351e-01
5.331324306305921246e-01 7.966941234966495866e-01 1.790159084058706718e-01
9.055758779188449736e-01 3.646793341201817196e-01 4.263054314883935048e-01
9.476570164535426111e-01 3.420534553176625137e-01 1.576798786703483835e-01
2.736663348742429669e-02 7.005890976706385942e-01 4.710813115285505948e-02
7.313995246329880739e-01 8.844821409870168294e-01 6.964506389149363041e-01
3.844741633787867041e-01 9.646920926345157188e-01 8.352531450011512204e-01
7.350603678518508044e-02 8.438160507644257846e-01 6.487455380400484195e-01
5.105649553168378763e-01 8.710245185862046657e-01 2.752793143876142157e-01
7.244387020116737075e-01 5.894795390690880099e-01 7.383098696994050414e-01
8.115112354826357066e-01 2.672646891483059228e-01 9.835721282226197459e-01
6.879237431576378237e-01 6.218126531937493429e-01 5.457770363570146888e-02
1.182570010496324375e-01 6.470181566604430445e-01 9.505991725821467675e-01
4.855232989626123707e-02 4.433888277883594187e-01 7.878286690716720386e-01
7.392363806725575914e-01 6.338291443160072314e-01 3.225062724163524353e-01
8.789970818385622886e-01 2.840623146395285792e-01 7.231547609698202317e-01
9.580956024320675946e-01 6.494967862459832819e-02 8.841197610305392418e-01
4.628892268434563473e-01 8.410556841623983981e-01 5.020745600289601152e-01
8.751968271137434696e-01 1.668070149981194517e-01 9.419426142772716615e-01
4.891076869849574349e-01 8.451484900959963520e-01 9.694662335218474647e-01
5.284737724240837764e-01 6.544001775572150237e-01 3.221377817343169525e-01
4.034587206804850501e-01 7.767266056881771963e-02 7.147341356814024271e-01
9.580992259754345097e-01 2.225662942026320756e-01 2.462561609206143087e-01
4.290709377290180537e-02 6.076494310208402361e-02 4.209378276215125503e-01
8.118859291629766384e-01 5.399527370732158937e-01 8.845829123296983232e-01
2.660455334424919327e-01 1.202121703016075793e-01 3.022087351148492473e-01
3.242248804999706691e-01 2.487619347262379765e-01 9.539421872831319593e-01
8.811720582673174818e-01 4.115508480105510847e-01 1.135664085230719822e-01
9.582798706252181331e-01 1.919345886891115072e-01 9.477387253311372328e-01
3.905416366236147407e-02 8.618994425483965660e-01 2.351014923156511394e-01
2.155195426174865148e-01 6.976969906401592203e-01 4.989191434088302568e-02
9.193494724097135418e-01 2.860128292079910928e-02 9.064495567478833005e-01
5.587166268379849532e-01 5.478336757165214177e-01 2.217952474549274022e-01
7.288655577581045764e-01 6.191710581087211951e-01 1.293297821287420213e-01
5.431125677544337282e-01 9.426809894810923574e-01 4.331288983943299975e-01
6.671864282913453348e-01 4.976271483506591320e-01 6.377452307865069114e-01
9.999187236387863109e-01 6.153898224170838427e-01 7.788745961859093736e-01
7.423825059747191091e-02 4.924710604381488110e-05 9.531230048797135757e-01
6.772189438654274696e-02 3.544081369488553124e-01 8.679495700638512057e-01
7.257777445545190442e-01 9.046656019971248686e-01 7.839792378008555440e-01
1.701986921713682932e-02 8.160600478992356965e-01 2.542039465020307087e-02
8.106734661616211701e-01 9.312132580523356795e-01 8.307118357749808668e-01
3.504297500155386658e-01 7.065758258665657543e-01 7.208693072460531370e-01
2.228397208986843125e-01 7.282136768657534454e-01 8.871984206946275098e-01
1.838338911219981053e-01 1.288463595643820625e-01 6.417356423554965161e-02
8.638818686091919163e-01 4.548021267484007035e-01 8.040877578972436268e-01
7.026891800743969574e-01 2.317759396480686407e-01 5.808270059468358948e-01
